,predicted_scores,similarity_scores
rxn18404_c,0.9998515219999999,0.8451479775642774
rxn18403_c,0.9998515219999999,0.8451479775642774
rxn18402_c,0.9998515219999999,0.8451479775642774
rxn18258_c,0.9998515219999999,0.8451479775642774
rxn18401_c,0.9998515219999999,0.8451479775642774
rxn18400_c,0.9998515219999999,0.8451479775642774
rxn18399_c,0.9998515219999999,0.8451479775642774
rxn18398_c,0.9998515219999999,0.8451479775642774
rxn18397_c,0.9998515219999999,0.8451479775642774
rxn18396_c,0.9998515219999999,0.8451479775642774
rxn18395_c,0.9998515219999999,0.8451479775642774
rxn18394_c,0.9998515219999999,0.8451479775642774
rxn18393_c,0.9998515219999999,0.8451479775642774
rxn18392_c,0.9998515219999999,0.8451479775642774
rxn18391_c,0.9998515219999999,0.8451479775642774
rxn18371_c,0.9998515219999999,0.8451479775642774
rxn18370_c,0.9998515219999999,0.8451479775642774
rxn18251_c,0.9998515219999999,0.8451479775642773
rxn18368_c,0.9998515219999999,0.8451479775642774
rxn18346_c,0.9998515219999999,0.8451479775642774
rxn18344_c,0.9998515219999999,0.8451479775642774
rxn18343_c,0.9998515219999999,0.8451479775642774
rxn18342_c,0.9998515219999999,0.8451479775642774
rxn18341_c,0.9998515219999999,0.8451479775642774
rxn18340_c,0.9998515219999999,0.8451479775642774
rxn18339_c,0.9998515219999999,0.8451479775642773
rxn18338_c,0.9998515219999999,0.8451479775642774
rxn18337_c,0.9998515219999999,0.8451479775642774
rxn18252_c,0.9998515219999999,0.8451479775642774
rxn18336_c,0.9998515219999999,0.8451479775642774
rxn18335_c,0.9998515219999999,0.8451479775642774
rxn18334_c,0.9998515219999999,0.8451479775642774
rxn18333_c,0.9998515219999999,0.8451479775642774
rxn18332_c,0.9998515219999999,0.8451479775642774
rxn18347_c,0.9998515219999999,0.8451479775642774
rxn18348_c,0.9998515219999999,0.8451479775642774
rxn18349_c,0.9998515219999999,0.8451479775642773
rxn18359_c,0.9998515219999999,0.8451479775642774
rxn18367_c,0.9998515219999999,0.8451479775642774
rxn18366_c,0.9998515219999999,0.8451479775642774
rxn18365_c,0.9998515219999999,0.8451479775642773
rxn18364_c,0.9998515219999999,0.8451479775642774
rxn18363_c,0.9998515219999999,0.8451479775642774
rxn18362_c,0.9998515219999999,0.8451479775642774
rxn18358_c,0.9998515219999999,0.8451479775642774
rxn18350_c,0.9998515219999999,0.8451479775642774
rxn18357_c,0.9998515219999999,0.8451479775642774
rxn18356_c,0.9998515219999999,0.8451479775642774
rxn18354_c,0.9998515219999999,0.8451479775642774
rxn18353_c,0.9998515219999999,0.8451479775642774
rxn18352_c,0.9998515219999999,0.8451479775642774
rxn18351_c,0.9998515219999999,0.8451479775642774
rxn18387_c,0.9998515219999999,0.8451479775642774
rxn18306_c,0.9998515219999999,0.8451479775642774
rxn18551_c,0.9998515219999999,0.8451479775642774
rxn18774_c,0.9998515219999999,0.8451479775642774
rxn18781_c,0.9998515219999999,0.8451479775642774
rxn18780_c,0.9998515219999999,0.8451479775642774
rxn18779_c,0.9998515219999999,0.8451479775642774
rxn18778_c,0.9998515219999999,0.8451479775642773
rxn18777_c,0.9998515219999999,0.8451479775642774
rxn18776_c,0.9998515219999999,0.8451479775642774
rxn18775_c,0.9998515219999999,0.8451479775642774
rxn18773_c,0.9998515219999999,0.8451479775642774
rxn18783_c,0.9998515219999999,0.8451479775642774
rxn18772_c,0.9998515219999999,0.8451479775642773
rxn18771_c,0.9998515219999999,0.8451479775642774
rxn18770_c,0.9998515219999999,0.8451479775642774
rxn18769_c,0.9998515219999999,0.8451479775642774
rxn18768_c,0.9998515219999999,0.8451479775642774
rxn18767_c,0.9998515219999999,0.8451479775642774
rxn18766_c,0.9998515219999999,0.8451479775642774
rxn18782_c,0.9998515219999999,0.8451479775642774
rxn18784_c,0.9998515219999999,0.8451479775642774
rxn18764_c,0.9998515219999999,0.8451479775642774
rxn18897_c,0.9998515219999999,0.8451479775642774
rxn18889_c,0.9998515219999999,0.8451479775642774
rxn18890_c,0.9998515219999999,0.8451479775642774
rxn18891_c,0.9998515219999999,0.8451479775642774
rxn18892_c,0.9998515219999999,0.8451479775642774
rxn18893_c,0.9998515219999999,0.8451479775642774
rxn18894_c,0.9998515219999999,0.8451479775642774
rxn18896_c,0.9998515219999999,0.8451479775642774
rxn18899_c,0.9998515219999999,0.8451479775642774
rxn18785_c,0.9998515219999999,0.8451479775642774
rxn18900_c,0.9998515219999999,0.8451479775642774
rxn18901_c,0.9998515219999999,0.8451479775642773
rxn18903_c,0.9998515219999999,0.8451479775642774
rxn18907_c,0.9998515219999999,0.8451479775642774
rxn18909_c,0.9998515219999999,0.8451479775642774
rxn18789_c,0.9998515219999999,0.8451479775642774
rxn18786_c,0.9998515219999999,0.8451479775642774
rxn18765_c,0.9998515219999999,0.8451479775642774
rxn18763_c,0.9998515219999999,0.8451479775642774
rxn18725_c,0.9998515219999999,0.8451479775642774
rxn18737_c,0.9998515219999999,0.8451479775642774
rxn18743_c,0.9998515219999999,0.8451479775642774
rxn18742_c,0.9998515219999999,0.8451479775642774
rxn18741_c,0.9998515219999999,0.8451479775642774
rxn18740_c,0.9998515219999999,0.8451479775642774
rxn37985_c,0.9998515219999999,0.8451479775642774
rxn18739_c,0.9998515219999999,0.8451479775642774
rxn18738_c,0.9998515219999999,0.8451479775642774
rxn18736_c,0.9998515219999999,0.8451479775642774
rxn37986_c,0.9998515219999999,0.8451479775642774
rxn18735_c,0.9998515219999999,0.8451479775642774
rxn18734_c,0.9998515219999999,0.8451479775642774
rxn18733_c,0.9998515219999999,0.8451479775642773
rxn18732_c,0.9998515219999999,0.8451479775642774
rxn18729_c,0.9998515219999999,0.8451479775642774
rxn18728_c,0.9998515219999999,0.8451479775642774
rxn18727_c,0.9998515219999999,0.8451479775642774
rxn18744_c,0.9998515219999999,0.8451479775642774
rxn18745_c,0.9998515219999999,0.8451479775642774
rxn18762_c,0.9998515219999999,0.8451479775642774
rxn18754_c,0.9998515219999999,0.8451479775642774
rxn18761_c,0.9998515219999999,0.8451479775642774
rxn18760_c,0.9998515219999999,0.8451479775642774
rxn18759_c,0.9998515219999999,0.8451479775642774
rxn18758_c,0.9998515219999999,0.8451479775642774
rxn18757_c,0.9998515219999999,0.8451479775642774
rxn18756_c,0.9998515219999999,0.8451479775642774
rxn18755_c,0.9998515219999999,0.8451479775642774
rxn18753_c,0.9998515219999999,0.8451479775642774
rxn18746_c,0.9998515219999999,0.8451479775642774
rxn18752_c,0.9998515219999999,0.8451479775642774
rxn18751_c,0.9998515219999999,0.8451479775642774
rxn18750_c,0.9998515219999999,0.8451479775642774
rxn18749_c,0.9998515219999999,0.8451479775642774
rxn37989_c,0.9998515219999999,0.8451479775642774
rxn18748_c,0.9998515219999999,0.8451479775642774
rxn18747_c,0.9998515219999999,0.8451479775642774
rxn18888_c,0.9998515219999999,0.8451479775642774
rxn18887_c,0.9998515219999999,0.8451479775642774
rxn18886_c,0.9998515219999999,0.8451479775642774
rxn18823_c,0.9998515219999999,0.8451479775642774
rxn18816_c,0.9998515219999999,0.8451479775642774
rxn18817_c,0.9998515219999999,0.8451479775642774
rxn18818_c,0.9998515219999999,0.8451479775642774
rxn18819_c,0.9998515219999999,0.8451479775642774
rxn18820_c,0.9998515219999999,0.8451479775642774
rxn18821_c,0.9998515219999999,0.8451479775642774
rxn18822_c,0.9998515219999999,0.8451479775642774
rxn18824_c,0.9998515219999999,0.8451479775642774
rxn18814_c,0.9998515219999999,0.8451479775642774
rxn18825_c,0.9998515219999999,0.8451479775642774
rxn18826_c,0.9998515219999999,0.8451479775642773
rxn18827_c,0.9998515219999999,0.8451479775642774
rxn18828_c,0.9998515219999999,0.8451479775642774
rxn18829_c,0.9998515219999999,0.8451479775642774
rxn18830_c,0.9998515219999999,0.8451479775642774
rxn18831_c,0.9998515219999999,0.8451479775642774
rxn18815_c,0.9998515219999999,0.8451479775642774
rxn18813_c,0.9998515219999999,0.8451479775642774
rxn18885_c,0.9998515219999999,0.8451479775642774
rxn18802_c,0.9998515219999999,0.8451479775642774
rxn18795_c,0.9998515219999999,0.8451479775642773
rxn18796_c,0.9998515219999999,0.8451479775642773
rxn18797_c,0.9998515219999999,0.8451479775642774
rxn18798_c,0.9998515219999999,0.8451479775642774
rxn18799_c,0.9998515219999999,0.8451479775642774
rxn18800_c,0.9998515219999999,0.8451479775642774
rxn18801_c,0.9998515219999999,0.8451479775642774
rxn18804_c,0.9998515219999999,0.8451479775642774
rxn18812_c,0.9998515219999999,0.8451479775642774
rxn18805_c,0.9998515219999999,0.8451479775642774
rxn18806_c,0.9998515219999999,0.8451479775642774
rxn18807_c,0.9998515219999999,0.8451479775642774
rxn18808_c,0.9998515219999999,0.8451479775642774
rxn18809_c,0.9998515219999999,0.8451479775642774
rxn18810_c,0.9998515219999999,0.8451479775642774
rxn18811_c,0.9998515219999999,0.8451479775642774
rxn18790_c,0.9998515219999999,0.8451479775642774
rxn18832_c,0.9998515219999999,0.8451479775642774
rxn18833_c,0.9998515219999999,0.8451479775642774
rxn18876_c,0.9998515219999999,0.8451479775642774
rxn18869_c,0.9998515219999999,0.8451479775642774
rxn18870_c,0.9998515219999999,0.8451479775642774
rxn18871_c,0.9998515219999999,0.8451479775642774
rxn18872_c,0.9998515219999999,0.8451479775642774
rxn18873_c,0.9998515219999999,0.8451479775642774
rxn18874_c,0.9998515219999999,0.8451479775642774
rxn18875_c,0.9998515219999999,0.8451479775642774
rxn18877_c,0.9998515219999999,0.8451479775642774
rxn18834_c,0.9998515219999999,0.8451479775642774
rxn18878_c,0.9998515219999999,0.8451479775642774
rxn18879_c,0.9998515219999999,0.8451479775642774
rxn18880_c,0.9998515219999999,0.8451479775642774
rxn18881_c,0.9998515219999999,0.8451479775642774
rxn18882_c,0.9998515219999999,0.8451479775642774
rxn18883_c,0.9998515219999999,0.8451479775642774
rxn18884_c,0.9998515219999999,0.8451479775642774
rxn18868_c,0.9998515219999999,0.8451479775642774
rxn18867_c,0.9998515219999999,0.8451479775642774
rxn18866_c,0.9998515219999999,0.8451479775642774
rxn18865_c,0.9998515219999999,0.8451479775642774
rxn18835_c,0.9998515219999999,0.8451479775642774
rxn18844_c,0.9998515219999999,0.8451479775642774
rxn18845_c,0.9998515219999999,0.8451479775642774
rxn18846_c,0.9998515219999999,0.8451479775642774
rxn18854_c,0.9998515219999999,0.8451479775642774
rxn18855_c,0.9998515219999999,0.8451479775642774
rxn18856_c,0.9998515219999999,0.8451479775642774
rxn18857_c,0.9998515219999999,0.8451479775642774
rxn18858_c,0.9998515219999999,0.8451479775642774
rxn18859_c,0.9998515219999999,0.8451479775642774
rxn18860_c,0.9998515219999999,0.8451479775642774
rxn18861_c,0.9998515219999999,0.8451479775642774
rxn18862_c,0.9998515219999999,0.8451479775642773
rxn18863_c,0.9998515219999999,0.8451479775642774
rxn18864_c,0.9998515219999999,0.8451479775642774
rxn18726_c,0.9998515219999999,0.8451479775642774
rxn18724_c,0.9998515219999999,0.8451479775642774
rxn18553_c,0.9998515219999999,0.8451479775642774
rxn18610_c,0.9998515219999999,0.8451479775642774
rxn18617_c,0.9998515219999999,0.8451479775642774
rxn18616_c,0.9998515219999999,0.8451479775642774
rxn18615_c,0.9998515219999999,0.8451479775642773
rxn18614_c,0.9998515219999999,0.8451479775642773
rxn18613_c,0.9998515219999999,0.8451479775642774
rxn18612_c,0.9998515219999999,0.8451479775642774
rxn18611_c,0.9998515219999999,0.8451479775642774
rxn18609_c,0.9998515219999999,0.8451479775642774
rxn18619_c,0.9998515219999999,0.8451479775642774
rxn18608_c,0.9998515219999999,0.8451479775642774
rxn18607_c,0.9998515219999999,0.8451479775642774
rxn18606_c,0.9998515219999999,0.8451479775642773
rxn18605_c,0.9998515219999999,0.8451479775642774
rxn18604_c,0.9998515219999999,0.8451479775642774
rxn18603_c,0.9998515219999999,0.8451479775642774
rxn18602_c,0.9998515219999999,0.8451479775642773
rxn18618_c,0.9998515219999999,0.8451479775642774
rxn18620_c,0.9998515219999999,0.8451479775642774
rxn18600_c,0.9998515219999999,0.8451479775642774
rxn18630_c,0.9998515219999999,0.8451479775642774
rxn18638_c,0.9998515219999999,0.8451479775642773
rxn18637_c,0.9998515219999999,0.8451479775642774
rxn18636_c,0.9998515219999999,0.8451479775642774
rxn18634_c,0.9998515219999999,0.8451479775642774
rxn18633_c,0.9998515219999999,0.8451479775642774
rxn18632_c,0.9998515219999999,0.8451479775642774
rxn18631_c,0.9998515219999999,0.8451479775642774
rxn18629_c,0.9998515219999999,0.8451479775642774
rxn18621_c,0.9998515219999999,0.8451479775642774
rxn18628_c,0.9998515219999999,0.8451479775642774
rxn18627_c,0.9998515219999999,0.8451479775642774
rxn18626_c,0.9998515219999999,0.8451479775642774
rxn18625_c,0.9998515219999999,0.8451479775642774
rxn18624_c,0.9998515219999999,0.8451479775642774
rxn18623_c,0.9998515219999999,0.8451479775642774
rxn18622_c,0.9998515219999999,0.8451479775642774
rxn18601_c,0.9998515219999999,0.8451479775642774
rxn18599_c,0.9998515219999999,0.8451479775642774
rxn18723_c,0.9998515219999999,0.8451479775642774
rxn18564_c,0.9998515219999999,0.8451479775642774
rxn18571_c,0.9998515219999999,0.8451479775642774
rxn18570_c,0.9998515219999999,0.8451479775642774
rxn18569_c,0.9998515219999999,0.8451479775642774
rxn18568_c,0.9998515219999999,0.8451479775642774
rxn18567_c,0.9998515219999999,0.8451479775642774
rxn18566_c,0.9998515219999999,0.8451479775642774
rxn18231_c,0.9998515219999999,0.8451479775642774
rxn18561_c,0.9998515219999999,0.8451479775642774
rxn18574_c,0.9998515219999999,0.8451479775642774
rxn18560_c,0.9998515219999999,0.8451479775642774
rxn18559_c,0.9998515219999999,0.8451479775642774
rxn18558_c,0.9998515219999999,0.8451479775642773
rxn18557_c,0.9998515219999999,0.8451479775642774
rxn18556_c,0.9998515219999999,0.8451479775642774
rxn18555_c,0.9998515219999999,0.8451479775642774
rxn18554_c,0.9998515219999999,0.8451479775642774
rxn18572_c,0.9998515219999999,0.8451479775642774
rxn18576_c,0.9998515219999999,0.8451479775642774
rxn18598_c,0.9998515219999999,0.8451479775642774
rxn18590_c,0.9998515219999999,0.8451479775642774
rxn18597_c,0.9998515219999999,0.8451479775642774
rxn18596_c,0.9998515219999999,0.8451479775642774
rxn18595_c,0.9998515219999999,0.8451479775642774
rxn18594_c,0.9998515219999999,0.8451479775642774
rxn18593_c,0.9998515219999999,0.8451479775642774
rxn18592_c,0.9998515219999999,0.8451479775642774
rxn18591_c,0.9998515219999999,0.8451479775642774
rxn18589_c,0.9998515219999999,0.8451479775642774
rxn18577_c,0.9998515219999999,0.8451479775642774
rxn18587_c,0.9998515219999999,0.8451479775642774
rxn18586_c,0.9998515219999999,0.8451479775642774
rxn18583_c,0.9998515219999999,0.8451479775642774
rxn18582_c,0.9998515219999999,0.8451479775642774
rxn18581_c,0.9998515219999999,0.8451479775642774
rxn18580_c,0.9998515219999999,0.8451479775642774
rxn18578_c,0.9998515219999999,0.8451479775642774
rxn18639_c,0.9998515219999999,0.8451479775642774
rxn18640_c,0.9998515219999999,0.8451479775642774
rxn18641_c,0.9998515219999999,0.8451479775642774
rxn18695_c,0.9998515219999999,0.8451479775642774
rxn18702_c,0.9998515219999999,0.8451479775642774
rxn18701_c,0.9998515219999999,0.8451479775642774
rxn18700_c,0.9998515219999999,0.8451479775642774
rxn18699_c,0.9998515219999999,0.8451479775642774
rxn18698_c,0.9998515219999999,0.8451479775642774
rxn18697_c,0.9998515219999999,0.8451479775642774
rxn18696_c,0.9998515219999999,0.8451479775642774
rxn18694_c,0.9998515219999999,0.8451479775642774
rxn18704_c,0.9998515219999999,0.8451479775642774
rxn18692_c,0.9998515219999999,0.8451479775642774
rxn18691_c,0.9998515219999999,0.8451479775642774
rxn18690_c,0.9998515219999999,0.8451479775642774
rxn18689_c,0.9998515219999999,0.8451479775642774
rxn18688_c,0.9998515219999999,0.8451479775642774
rxn18687_c,0.9998515219999999,0.8451479775642774
rxn18686_c,0.9998515219999999,0.8451479775642774
rxn18703_c,0.9998515219999999,0.8451479775642774
rxn18705_c,0.9998515219999999,0.8451479775642774
rxn18642_c,0.9998515219999999,0.8451479775642774
